VALOR DO M2 DO TERRENO;VALOR DO M2 DE CONSTRUCAO
22675.0;2967.0
22675.0;2967.0
22675.0;2967.0
1377.0;1423.0
22675.0;2967.0
22675.0;2967.0
22675.0;2967.0
22675.0;2967.0
7101.2;2737.0
7108.066666666667;2737.0
7108.066666666667;2737.0
7111.5;2737.0
7094.333333333333;2737.0
7090.9;2737.0
7108.066666666667;2737.0
7107.538461538462;2737.0
7111.5;2737.0
7111.5;2737.0
7060.0;2737.0
7060.0;2737.0
7060.0;2737.0
7060.0;2737.0
7060.0;2737.0
7060.0;2737.0
7060.0;2737.0
7060.0;2737.0
7060.0;2737.0
7060.0;2737.0
7080.6;2737.0
7060.0;2737.0
7060.0;2737.0
7072.875;2737.0
7060.0;2737.0
7097.454545454545;2737.0
7116.181818181818;2737.0
7163.0;2737.0
7163.0;2737.0
7163.0;2737.0
7163.0;2737.0
7163.0;2737.0
7163.0;2737.0
7163.0;2737.0
364.55555555555554;638.4444444444445
1782.0;1894.0
5168.0;1894.0
1546.0;1543.0
771.0;843.0
590.0;799.0
590.0;799.0
590.0;799.0
2678.0;1894.0
2678.0;1894.0
1674.0;1423.0
1576.0;1894.0
1427.0;1171.0
1896.142857142857;1412.142857142857
4413.0;1894.0
3217.0;1894.0
1136.0;1434.0
4846.0;2288.0
4961.285714285715;2029.857142857143
618.0;1138.0
438.0;821.0
1323.5263157894738;1423.0
4123.0;1554.0
175.0;638.3333333333334
1585.0;1423.0
100.0;777.0
367.0;525.0
184.3181818181818;652.6363636363636
191.5;613.0
831.0;1171.0
1348.5670103092784;1074.9381443298969
2071.0;0.0
483.0;777.0
398.0;777.0
687.0;1423.0
547.0;1171.0
196.0;777.0
876.0;1423.0
849.0;843.0
365.0;525.0
1342.0;1171.0
2286.0;2102.0
3526.8888888888887;1794.111111111111
141.0;306.5
374.0;693.0
742.5;1335.5
815.3521739130434;988.3695652173913
282.0;525.0
282.0;525.0
282.0;525.0
282.0;525.0
282.0;525.0
282.0;525.0
411.0;744.0
433.5455486542443;953.5403726708074
330.0;821.0
405.0;1138.0
562.0;919.0
167.0;558.0
395.0;1171.0
448.25;1064.25
424.0;0.0
444.0;782.5
415.0;881.0
330.0;821.0
150.0;525.0
634.0;1423.0
4093.0;1894.0
162.44444444444446;594.3333333333334
683.0;777.0
697.0;1171.0
2025.0;3186.0
1089.0;1171.0
430.258064516129;797.6451612903226
428.6666666666667;737.0
371.0;1149.0
371.0;1543.0
2521.0;1554.0
513.0;766.0
436.0;613.0
405.1764705882353;459.05882352941177
1961.0;1894.0
410.0;525.0
480.0;1171.0
959.0;1171.0
538.0;1149.0
1226.0;2419.0
209.0;613.0
1182.0;1543.0
2747.0;2288.0
1327.0;1423.0
6199.0;2288.0
199.0;1116.0
1156.0;1007.0
501.84615384615387;588.3846153846154
1298.0;1434.0
358.0;888.4
420.93333333333334;535.4666666666667
358.03225806451616;602.6451612903226
546.0;919.0
449.0;695.0
107.0;313.25
677.0;1138.0
738.84374544925;1179.248871414009
650.0;919.0
1022.0;1423.0
637.0;1171.0
483.0;1171.0
724.0;1423.0
1178.0;1149.0
634.0;1253.25
1022.0;1423.0
614.0;1171.0
984.25;1157.25
762.0;766.0
800.0;1423.0
479.0;799.0
643.0;1171.0
689.0;1423.0
1278.0;1423.0
1180.0;919.0
994.0;1258.6666666666667
580.0;1149.0
602.0;1171.0
593.0;1642.0
593.0;1423.0
551.5;1034.0
1296.0;1423.0
593.0;1423.0
794.2858407079646;1200.7814159292036
543.0;1423.0
626.0;1171.0
1193.0;1149.0
700.0;1423.0
498.0;1171.0
632.0;1543.0
747.0;1423.0
710.0;919.0
513.0;1171.0
523.0;1171.0
709.0;1423.0
772.5;1171.0
468.0;919.0
322.14285714285717;591.0
559.25;761.96875
1257.0;1894.0
523.0;1029.0
1806.0;2052.5
2610.0;2737.0
1132.0;1423.0
1132.0;1423.0
1139.0;1423.0
850.0;1423.0
850.0;1423.0
1336.388888888889;1342.1296296296296
1084.0;1423.0
1342.0;1423.0
1342.0;1423.0
1342.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
665.0;1423.0
1722.0;2211.0
2787.0;1894.0
2787.0;1894.0
2787.0;1894.0
944.5;1423.0
1478.0;1642.0
441.8205128205128;878.1538461538462
1161.0;1149.0
668.3333333333334;1104.111111111111
489.3333333333333;510.5833333333333
319.1;489.15
497.5405405405405;373.3243243243243
334.0;864.5
5192.0;1894.0
2617.5;1894.0
5317.0;1894.0
2247.5;1981.5
3256.6666666666665;1766.111111111111
2103.0;1894.0
1757.0;1445.0
2312.0;1554.0
3247.0;2211.0
3142.4213750530134;1983.5397012393385
4054.0;2211.0
3475.0;1894.0
4325.0;1894.0
2142.0;1894.0
2948.0;1894.0
2142.0;1894.0
2886.0;2211.0
2207.0;1445.0
2948.0;1894.0
2654.0;1894.0
4513.0;1894.0
1208.0;1894.0
2628.0;2211.0
4121.0;1894.0
2628.0;1894.0
1933.0;1478.0
2844.0;1894.0
2796.0;1894.0
2850.5;1724.0
3259.0;1894.0
2176.0;1894.0
3812.0;2211.0
3320.0;1927.0
3342.125;1781.625
2258.0;1894.0
3755.0;1894.0
1115.0;1171.0
523.0;525.0
699.3333333333334;1120.6
660.0;1171.0
667.375;1180.625
543.0;1171.0
629.0;919.0
1388.0;1423.0
144.0;777.0
485.7916666666667;786.1041666666666
1074.0;1171.0
205.0;766.0
4018.0;1927.0
1000.1818181818181;1199.909090909091
1091.0;919.0
762.0;1171.0
489.0;919.0
1087.0;1171.0
3954.5;1894.0
444.3333333333333;839.0
1169.0;1423.0
3517.8333333333335;2003.5
784.0;0.0
1154.0;0.0
132.0;651.0
673.2857142857143;1074.0
108.81308411214954;665.3441255006676
95.0;525.0
113.0;777.0
130.0;613.0
104.0;777.0
134.33333333333334;704.0
57.666666666666664;616.3333333333334
293.0;1084.0
147.0;777.0
140.0;777.0
151.0;532.6666666666666
121.0;678.0
134.0;777.0
330.61731207289296;549.3644646924829
199.0;613.0
488.0;525.0
258.0;766.0
546.0;1171.0
301.3333333333333;823.3333333333334
488.0;0.0
488.0;919.0
1544.6666666666667;1298.6666666666667
211.0;919.0
527.0;919.0
287.0;777.0
468.0;525.0
236.0;777.0
697.0;1423.0
351.0;613.0
532.0;952.0
109.0;638.3333333333334
1232.0;1212.125
301.0;613.0
660.6666666666666;995.6666666666666
867.0;1423.0
1443.0;1642.0
466.0;1156.3333333333333
548.5;525.0
900.0;1423.0
900.0;1423.0
900.0;1423.0
900.0;1423.0
900.0;1423.0
900.0;1423.0
900.0;1423.0
900.0;1423.0
504.5;1423.0
4141.0;2211.0
4121.0;1894.0
4153.0;1894.0
590.0;1039.6666666666667
649.0;919.0
3356.875;1757.0
715.3333333333334;755.0
224.0;593.5
4123.0;1554.0
3959.4;1721.0
3800.235294117647;1935.1176470588234
408.0;799.0
4276.5;1866.5
3771.0;1894.0
354.3333333333333;847.6666666666666
1981.4930555555557;1556.5902777777778
501.0;799.0
4115.0;1894.0
2654.0;1554.0
4404.411064520493;1932.2667388069797
4244.0;2737.0
4064.0;1894.0
3817.0;1894.0
3735.0;1894.0
3735.0;1894.0
3735.0;1894.0
2114.0;2102.0
3140.0;1894.0
4342.0;2967.0
3945.0;1894.0
4053.0;2211.0
2590.0;1894.0
4106.0;2211.0
3593.0;1894.0
4222.0;2288.0
4104.0;2211.0
4325.0;1894.0
4106.0;1894.0
4222.0;2288.0
3593.0;1894.0
3964.0;1894.0
4091.5;1894.0
4075.5;2091.0
14687.0;1894.0
4667.0;1894.0
14687.0;1894.0
3914.0;1894.0
3140.0;1894.0
4117.0;1894.0
4093.0;1894.0
419.0;1084.0
4234.428571428572;2059.714285714286
5748.2;1815.0
4017.0;1894.0
3673.3333333333335;1886.3333333333333
8838.5;2589.0
3376.0;1927.0
3109.0;1894.0
357.3076923076923;586.4102564102565
399.625;603.75
260.0;525.0
4217.0;2211.0
849.0;1149.0
3708.0;843.0
175.0;777.0
661.9604519774011;1190.626177024482
1027.0;1423.0
1027.0;1423.0
594.0;1171.0
589.0;1171.0
1027.0;1423.0
575.0;919.0
583.0;1171.0
593.0;843.0
700.5;1089.0
696.0769230769231;1246.8461538461538
594.5;1171.0
571.0;1171.0
417.0;613.0
258.0;777.0
178.5;525.0
321.0;613.0
317.0;651.0
367.0;525.0
418.0;1084.0
303.2;910.8
107.0;525.0
262.9035989717224;599.8778920308483
1031.0;1554.0
258.3333333333333;541.2
247.66666666666666;554.3333333333334
247.0;613.0
397.6578947368421;604.2368421052631
319.6666666666667;638.3333333333334
434.0;1084.0
418.6314779270633;1040.358925143954
434.0;1084.0
434.0;1084.0
346.0;613.0
434.0;1084.0
434.0;1084.0
417.93333333333334;550.9333333333333
323.0;613.0
712.0;1423.0
461.3333333333333;817.0
718.0;766.0
315.0;613.0
1960.0;1478.0
1583.0;1171.0
742.0;1423.0
833.6666666666666;1123.6666666666667
827.0;0.0
686.0;1171.0
644.1144705735971;1055.025195968645
1027.0;1423.0
694.0;1171.0
924.0;1423.0
1027.0;1423.0
710.0;1045.0
731.0;1423.0
626.0;525.0
558.5;695.0
392.0;613.0
838.0;1171.0
241.0;777.0
624.0;766.0
816.0;1171.0
420.0;1138.0
943.0;1423.0
603.0;1045.0
679.0;777.0
285.97435897435895;617.2051282051282
742.0;1171.0
700.0;1171.0
836.0;919.0
637.0;777.0
585.0;919.0
451.0;777.0
394.7037037037037;619.074074074074
397.0;777.0
503.6190476190476;813.4761904761905
681.0;766.0
976.0;1423.0
640.0;1423.0
488.0;613.0
490.0;1423.0
610.0;955.6666666666666
670.0;919.0
514.0;1171.0
667.0;919.0
589.4;1142.6
4856.0;2967.0
4856.0;2967.0
4856.0;2967.0
4856.0;2967.0
4856.0;2967.0
4856.0;2967.0
4856.0;2971.5135135135133
687.0;1171.0
877.8;1291.6
595.0;777.0
649.0;1171.0
1398.0;1171.0
1738.0;2102.0
3443.0;1894.0
2912.0;2211.0
175.0;569.0
214.0;777.0
371.0;766.0
1847.3939393939395;1692.969696969697
1610.625;1622.5
1766.0;1894.0
2912.0;2211.0
1370.0;1554.0
3772.0;1894.0
1741.0;2102.0
1641.3333333333333;1606.6666666666667
1840.0;2419.0
467.0;1171.0
2322.0;1729.5
2167.0;1478.0
256.2857142857143;557.8027210884354
1657.5714285714287;1433.857142857143
1485.0;1362.5
267.8888888888889;648.1111111111111
1518.0;2102.0
1748.5;1828.0
1589.0;1226.0
1736.0;1455.6666666666667
1860.0;1554.0
4062.0;2967.0
1918.2575859743763;1691.9666217127444
1441.0;1554.0
1527.5;1461.25
2758.0;1478.0
3517.0;2737.0
2651.0;2145.5
2905.0;2534.5
1589.0;1554.0
1789.0;1554.0
1364.0;1554.0
2043.6333333333334;1864.5833333333333
1719.0;1724.0
1678.0;1554.0
1815.0;2102.0
1523.0;2102.0
1645.0;1554.0
2914.0;1927.0
1711.0;1791.6666666666667
1490.5;777.0
1812.0;2102.0
1748.0;2102.0
1732.25;1201.25
1620.0;1444.6666666666667
1609.0;1554.0
556.0;766.0
1156.0;1171.0
543.0;919.0
4062.0;2967.0
3443.0;1894.0
3443.0;1894.0
292.0;606.0
4553.0;1894.0
1236.5111111111112;33.333333333333336
1708.0;1554.0
1351.0;1171.0
1728.2;1547.8
1582.6666666666667;1832.0
1732.0806451612902;1633.0
1718.0;2102.0
1868.0;1554.0
2440.0;1894.0
497.0;1171.0
4141.0;2211.0
635.0;1171.0
245.0;1084.0
432.42857142857144;694.1428571428571
814.0;938.25
424.05555555555554;640.7777777777778
592.3333333333334;751.5
361.0;0.0
326.5;518.0555555555555
4866.0;2288.0
779.0;919.0
356.7173913043478;372.2826086956522
310.0;525.0
790.0;1171.0
2599.75;1809.0
2649.0;1894.0
2516.5852742299026;1889.9015777610819
2054.0;2211.0
2538.0;2211.0
2738.8333333333335;2158.1666666666665
1688.0;2211.0
1989.5;1894.0
2482.0;1226.0
1630.0;1554.0
2423.0;1226.0
882.0;1171.0
2210.0;1724.0
406.0;613.0
424.0;613.0
434.0;613.0
1019.125;1127.375
893.0;1171.0
847.1490909090909;1127.370909090909
460.26615969581746;698.0608365019011
396.0;777.0
471.7865168539326;723.5224719101124
453.0;777.0
1687.0;1434.0
2318.0;1073.0
342.79245283018867;564.6603773584906
309.94444444444446;553.8888888888889
162.0;0.0
304.2142857142857;796.4285714285714
604.0;1204.0
1574.0;1029.0
2740.0;1894.0
1154.0;1423.0
2740.0;1894.0
1154.0;1423.0
2279.0;2211.0
1154.0;1423.0
43.0;821.0
1404.0;1423.0
1154.0;1423.0
1154.0;1423.0
1323.7826086956522;1440.1304347826087
428.0;613.0
1165.0;1423.0
2279.0;2211.0
640.0;1423.0
348.0;613.0
513.0;919.0
222.0;1171.0
543.0;1171.0
535.0;1171.0
324.0;0.0
555.75;1099.75
650.0;1171.0
5805.0;2211.0
544.6031746031746;995.4444444444445
434.5;760.5
113.0;0.0
65.0;678.0
470.0;525.0
6506.0;2737.0
225.0;613.0
2676.0;1927.0
617.0;919.0
511.0;390.3333333333333
2644.0;919.0
1718.0;1554.0
137.0;525.0
177.0;525.0
237.0;0.0
387.0;777.0
608.0;790.2
463.0;981.3333333333334
493.0;525.0
145.0;613.0
483.6666666666667;691.3333333333334
165.0;613.0
78.0;613.0
215.66666666666666;525.0
1028.0;1171.0
405.0;777.0
335.0;777.0
593.0;1171.0
319.0;766.0
376.25;727.75
403.0;1045.0
385.0;914.0
284.0;0.0
193.0;613.0
393.0;585.5
1491.0;1752.0
232.0;613.0
404.0;525.0
1184.25;1165.5
787.0;1171.0
665.0;1045.0
463.0;1084.0
697.0;1423.0
413.0;1084.0
217.0;613.0
321.0;0.0
312.5;388.5
247.0;1171.0
707.0;1171.0
315.0;1423.0
377.0;569.0
202.0;919.0
705.0;821.0
440.0;777.0
840.0;1171.0
830.0;919.0
321.0;525.0
325.0;695.0
936.0;1171.0
229.0;613.0
301.0;525.0
373.6;667.6
334.0;622.1428571428571
409.0;613.0
287.0;613.0
350.0;525.0
233.0;777.0
330.0;1116.0
140.0;613.0
88.0;613.0
674.0;919.0
600.0;1204.0
781.0;1171.0
211.0;613.0
521.0;766.0
199.0;525.0
188.16666666666666;642.0
391.8;1039.6
426.6666666666667;1003.0
521.0;1171.0
348.42857142857144;1063.0
423.23809523809524;809.7238095238096
447.8;1031.2
191.28571428571428;638.0
347.68825910931173;595.6255060728745
177.0;777.0
5675.0;2967.0
394.6;849.4
5675.0;2967.0
240.43410852713177;675.4108527131783
104.5;388.5
99.0;262.5
136.0;525.0
343.3071428571429;617.2714285714286
104.0;525.0
189.0;613.0
462.3333333333333;1079.6666666666667
634.5555555555555;1026.3333333333333
676.0;968.5
665.0;919.0
328.0;1171.0
129.75;547.0
1392.0;1423.0
524.0;919.0
125.0;525.0
529.0;1434.0
1462.0288461538462;1464.5096153846155
1643.1666666666667;1854.4545454545455
360.0;777.0
225.44444444444446;350.22222222222223
361.0;651.0
179.47058823529412;304.5
182.0;613.0
459.5076923076923;824.723076923077
445.14647887323946;606.8366197183099
339.42105263157896;1048.2105263157894
504.375;1088.875
109.0;613.0
123.6159169550173;605.3910034602076
2217.75;1439.5
488.0;651.0
170.25;563.55
176.0;525.0
176.0;0.0
163.0;525.0
416.9047619047619;734.8095238095239
200.0;525.0
488.0;613.0
482.0;777.0
450.00627286983797;669.4108729743858
431.0;525.0
486.0;777.0
478.5;695.0
503.5;930.5
480.0;613.0
173.95419847328245;517.3816793893129
163.0;569.0
275.1515151515151;642.030303030303
229.0;613.0
169.0;525.0
402.625;680.1764705882352
308.0;1084.0
187.0;525.0
450.0;416.0
193.0;777.0
407.875;701.4375
635.0;1116.0
477.0;1171.0
394.0;777.0
473.0;1423.0
456.0;777.0
392.3333333333333;671.7619047619048
397.64285714285717;670.952380952381
408.0;777.0
786.0;1171.0
205.70833333333334;546.125
78.0;525.0
153.0;525.0
477.5;674.5
514.0;1171.0
356.5;706.0
486.0;1171.0
189.68852459016392;577.672131147541
233.0;777.0
1481.0;1374.2857142857142
117.0;821.0
497.0;1138.0
1033.0;1171.0
947.922480620155;1224.3410852713178
155.19230769230768;498.7692307692308
428.42857142857144;728.5714285714286
429.0;777.0
404.1666666666667;738.6666666666666
411.0;777.0
422.0;777.0
436.21590909090907;776.2727272727273
542.0;1171.0
556.0;459.5
235.0;455.2
231.0;613.0
235.33333333333334;667.6666666666666
1865.0;1406.5
4043.3333333333335;1423.0
750.0;1171.0
233.0;777.0
1340.0;1171.0
228.0;613.0
186.0;0.0
150.0;569.0
153.33333333333334;583.6666666666666
367.0;525.0
1741.5;1137.861111111111
1533.0;1423.0
1555.556420233463;1426.2451361867704
1528.0;1423.0
2047.0;1642.0
2118.0;1423.0
298.5;695.0
338.0;777.0
482.0;766.0
376.0;525.0
138.0;525.0
182.0;777.0
362.0;525.0
1003.3846153846154;1182.8461538461538
317.0;525.0
236.0;613.0
347.0;525.0
789.0;919.0
583.0;1171.0
542.5805243445693;1092.1535580524344
1039.625;1261.5
593.6489361702128;1417.9539007092199
359.60070671378094;593.0918727915194
384.0;525.0
237.04545454545453;555.3522727272727
400.0;1084.0
356.95;796.15
337.0;1171.0
78.0;613.0
317.0;525.0
411.0;525.0
136.52631578947367;613.438596491228
864.5;1045.0
1443.0;1642.0
209.5;695.0
660.0;1171.0
429.6666666666667;539.3333333333334
411.0;654.0
696.2;831.8
372.0;1171.0
213.00571428571428;583.2114285714285
240.0;777.0
233.95238095238096;710.9047619047619
308.0;1084.0
138.78082191780823;536.3835616438356
1049.6666666666667;1171.0
395.0;0.0
1298.0;1423.0
378.5;613.0
132.0;613.0
674.5555555555555;969.1111111111111
44.07142857142857;210.28571428571428
230.5;525.0
212.0;525.7037037037037
1073.0;1171.0
2968.8;1405.4
639.0;1171.0
825.0;1171.0
924.0;711.5
224.0;609.0
265.04587155963304;568.1651376146789
300.0;0.0
252.75;500.75
2100.0;1423.0
579.0;777.0
464.0;1021.6666666666666
584.5205741626794;954.6803827751196
626.75;1182.5
2711.0;1927.0
396.5;1045.0
152.0;766.0
396.0;1149.0
336.99568593615186;975.0336496980156
396.0;1171.0
295.0;0.0
386.0;1171.0
416.0;1171.0
906.0;843.0
414.5;1045.0
385.3333333333333;1036.0
269.0;673.0
370.0;821.0
349.30337078651684;771.5056179775281
385.0;821.0
330.1181818181818;595.9636363636364
352.0;613.0
182.0;569.0
296.875;545.875
322.53846153846155;661.7692307692307
170.0;777.0
249.0;525.0
181.0;0.0
237.95238095238096;612.9047619047619
100.0;525.0
226.0;569.0
270.5;848.5
293.0;651.0
334.0;667.6666666666666
276.6666666666667;638.3333333333334
260.0;613.0
157.0;613.0
266.3609756097561;660.8975609756097
268.8333333333333;679.4166666666666
248.0;875.6666666666666
260.0;613.0
295.0;777.0
315.0;777.0
1322.0;1423.0
287.0;777.0
260.0;777.0
298.3113924050633;821.0
296.0;821.0
43.0;175.0
605.0;1171.0
601.7066666666667;1030.2133333333334
605.0;1171.0
616.0;1434.0
614.0;1423.0
641.0;1171.0
44.0;821.0
567.0;1423.0
309.0;613.0
222.20320855614975;600.7085561497327
303.75;656.5
298.949494949495;609.0808080808081
327.0;777.0
273.0;569.0
385.25128205128203;618.8307692307692
544.0;799.0
347.75;613.0
421.0;525.0
333.0;569.0
618.8;1045.0
532.0;1171.0
65.5;569.0
5684.388888888889;2152.8518518518517
112.0;613.0
112.15789473684211;586.9122807017544
1648.5939393939393;1727.7939393939394
1801.0;1894.0
1576.0;1724.0
1751.5;1894.0
1738.0;1894.0
1328.0;1554.0
1760.0;1894.0
1783.25;1894.0
1764.6666666666667;1894.0
1322.0;1423.0
234.5;711.0
1295.3333333333333;1367.0
1624.5;1959.5
1622.75;1595.5
2105.0;1773.0
1322.0;1423.0
1930.0;1171.0
116.0;613.0
115.0;569.0
116.6015625;562.3776041666666
290.2;595.4
196.0;678.0
235.66666666666666;678.0
1322.0;1423.0
1576.0;1171.0
1535.0;1571.0
1361.0;1894.0
242.63114754098362;615.0245901639345
678.3333333333334;1150.0
214.0;613.0
249.49132947976878;638.9768786127167
214.0;777.0
223.0;613.0
211.0;613.0
225.0;777.0
198.0;613.0
296.5;651.0
627.0;1184.75
396.0;0.0
396.0;219.0
395.7450980392157;385.16993464052285
521.0;0.0
1095.0;1171.0
1115.433835845896;1245.4087102177555
1265.0;1171.0
1241.0;1423.0
1259.0;1171.0
255.64;540.52
1266.0;1171.0
258.0;821.0
352.0;613.0
298.0;525.0
189.0;525.0
1439.5;1154.5
423.3333333333333;583.6666666666666
1157.5;1335.5
923.0;1423.0
494.0;613.0
774.0;459.5
263.0;525.0
384.1;955.3
586.0;1171.0
437.3333333333333;638.3333333333334
418.27272727272725;679.4545454545455
880.0;1171.0
249.0;695.0
840.0;1147.6666666666667
443.3333333333333;638.3333333333334
862.0;919.0
217.67857142857142;564.5714285714286
900.0;1171.0
966.2;785.6
956.0091743119266;1269.6880733944954
562.1428571428571;1171.0
635.0;1171.0
595.8;1094.3333333333333
210.2;715.8
745.0;919.0
878.0;1171.0
843.5324675324675;1085.7662337662337
839.2857142857143;1124.0714285714287
444.0;1084.0
210.0;525.0
209.1764705882353;527.8823529411765
220.0;569.0
431.61728395061726;691.858024691358
619.5;943.75
636.4626865671642;993.7014925373135
307.0;777.0
557.0;1171.0
389.0;651.0
374.2;698.2
921.0;1039.625
577.0;1171.0
613.0;1171.0
627.0;1171.0
661.88;1270.7866666666666
1466.5;1284.8333333333333
796.0;1423.0
59.96;427.06
1378.1683673469388;1333.908163265306
1342.0;1960.0
418.0;930.5
424.88235294117646;976.2941176470588
413.0;1084.0
405.0;777.0
464.625;880.875
522.0;777.0
464.5652173913044;621.8695652173913
514.5066666666667;659.52
177.0;613.0
538.0967741935484;854.0
177.0;722.3333333333334
246.0;788.0
261.0;777.0
243.0;777.0
494.0;569.0
543.0;1138.0
394.0;1116.0
402.0;613.0
286.96815286624206;598.7898089171974
237.0;525.0
775.0;1171.0
346.0;777.0
350.0;613.0
543.0;0.0
171.0;525.0
132.6271186440678;479.54237288135596
141.6764705882353;519.0441176470588
175.0;554.3333333333334
101.0;613.0
435.14285714285717;634.7142857142857
293.0;821.0
382.82061855670105;943.5412371134021
378.0;1084.0
766.0;1171.0
400.0;1084.0
149.33333333333334;581.6666666666666
149.07142857142858;554.9642857142857
187.0;525.0
158.24657534246575;581.2054794520548
175.0;613.0
401.0;1171.0
522.5;974.0
506.0;695.0
527.0;777.0
171.0;613.0
163.0;569.0
199.14285714285714;623.8571428571429
278.0;1500.0
383.0;613.0
358.375;566.375
365.0;613.0
246.0;777.0
415.75;835.4166666666666
309.2903225806452;626.3064516129032
325.0;613.0
267.0;595.4
304.0;613.0
1176.0;1171.0
246.0;525.0
109.0;613.0
243.0;525.0
232.87610619469027;648.637168141593
248.0;638.3333333333334
241.0;777.0
235.60377358490567;675.4716981132076
397.75;591.0
321.0;613.0
310.4024096385542;642.7421686746987
392.0;799.0
310.0;777.0
318.0;657.8888888888889
773.0;919.0
481.6;956.7166666666667
227.0;1171.0
482.73333333333335;955.6666666666666
530.3333333333334;638.3333333333334
688.7795275590552;1140.5039370078741
701.0;1149.0
801.5263157894736;1069.1052631578948
1200.0;1171.0
435.5;952.5
284.6024096385542;580.6506024096385
1112.0;919.0
325.56410256410254;611.6410256410256
1208.0;1500.0
687.0;1423.0
351.0;525.0
351.5;972.6538461538462
571.0;1171.0
317.0;766.0
291.7857142857143;689.0357142857143
1175.2727272727273;1028.7272727272727
44.0;262.5
361.55164319248826;604.5164319248827
427.0;613.0
427.0;613.0
204.0;525.0
2154.0;2211.0
194.0;831.5
380.04545454545456;704.8181818181819
110.0;821.0
177.03571428571428;396.67857142857144
402.0;1084.0
402.0;1084.0
241.5;525.0
134.0;613.0
1372.0;1423.0
1519.0;1154.5
424.0;1015.0
221.0;821.0
1285.0;1730.0
893.0;919.0
789.0;919.0
146.85714285714286;622.1428571428571
65.0;524.0
65.0;347.5
349.0;525.0
269.0;919.0
110.0;821.0
65.0;0.0
2154.0;2211.0
1079.0;1730.0
584.0;1500.0
329.0;821.0
109.0;525.0
161.06666666666666;627.4
1372.0;1423.0
221.0;821.0
124.0;613.0
724.0;1171.0
109.0;0.0
385.0;777.0
356.125;689.375
208.0;525.0
65.0;613.0
398.0;777.0
141.66666666666666;638.3333333333334
1354.0;1392.76
1680.5555555555557;1223.3333333333333
262.0;1171.0
127.0;613.0
470.0;1084.0
521.0;1171.0
678.3636363636364;1056.4545454545455
830.0;919.0
327.0;525.0
830.36;1055.2133333333334
860.0;1171.0
163.2;510.0
765.0;1171.0
1563.0;1642.0
321.0;777.0
377.0;678.5
329.0;821.0
882.1389961389962;1124.6332046332047
765.0;1149.0
137.5;651.0
1517.25;1371.0
1250.0;1423.0
140.0;777.0
448.0;777.0
790.0;919.0
712.25;1128.0833333333333
619.0;919.0
483.77777777777777;1167.3333333333333
464.3333333333333;722.3333333333334
167.33333333333334;722.3333333333334
45.0;591.0
319.0;525.0
131.0;613.0
317.831045406547;579.5765575501584
326.0;777.0
333.5;777.0
858.6923076923077;1169.3076923076924
572.0;1171.0
306.39130434782606;584.7391304347826
310.0;388.5
520.0909090909091;1042.5454545454545
323.0;777.0
135.0;777.0
221.66666666666666;592.1111111111111
71.0;569.0
245.0;262.5
494.0;766.0
154.0;613.0
209.88888888888889;564.2222222222222
224.0;613.0
322.22222222222223;656.5555555555555
303.70666666666665;646.8666666666667
233.0487804878049;600.5365853658536
516.7368421052631;964.7368421052631
147.69230769230768;418.3076923076923
355.47058823529414;632.843137254902
571.0;1171.0
331.0;613.0
273.0;777.0
934.0;1171.0
887.5974710221285;1150.6153846153845
891.0;1171.0
157.28571428571428;500.2857142857143
1443.4177215189873;1300.2911392405063
1569.0;1423.0
1642.0;1543.0
246.6;655.3076923076923
552.0;1171.0
423.6;650.4
672.6639004149378;1042.8174273858922
286.0;1171.0
551.0;919.0
490.0;1084.0
547.4375;1121.71875
523.9174311926605;1076.6697247706422
234.51923076923077;530.7692307692307
159.24;615.88
315.46031746031747;608.2876984126984
974.0;1500.0
532.0;1171.0
416.0;558.0
325.0;613.0
650.0;919.0
226.0;613.0
346.0;777.0
371.5;487.1666666666667
340.5;306.5
377.6666666666667;204.33333333333334
391.9840546697039;484.4624145785877
436.0;1084.0
347.7142857142857;537.5714285714286
317.0;613.0
436.0;1084.0
924.0;1171.0
812.0;1138.5
107.0;0.0
676.265306122449;828.8367346938776
1171.0;1171.0
150.0;777.0
425.5;613.0
400.0;613.0
453.0;766.0
312.42857142857144;616.8888888888889
431.0;613.0
300.0;613.0
411.0;777.0
578.0;1149.0
999.5;1257.375
356.4;715.8
365.8333333333333;596.5
436.0;1084.0
348.0;613.0
350.0;525.0
265.2608695652174;598.7536231884058
363.0;777.0
65.0;654.0
414.3076923076923;525.1153846153846
958.0;1171.0
165.0;613.0
208.85;732.75
288.77777777777777;639.6666666666666
327.0;0.0
312.73933649289097;645.432859399684
448.44444444444446;921.6666666666666
228.175;611.6125
346.0;613.0
159.75757575757575;437.06060606060606
363.0;799.0
147.0;525.0
317.1515151515151;631.5064935064935
147.0;799.0
140.85714285714286;458.07142857142856
43.65;315.05
1322.0;1423.0
44.0;0.0
44.04545454545455;213.6818181818182
771.8333333333334;1060.6666666666667
580.6363636363636;696.4318181818181
759.0;886.3333333333334
707.7837837837837;860.3783783783783
367.0;525.0
756.0;1171.0
1110.7894736842106;1123.157894736842
585.0;1171.0
406.39130434782606;755.1304347826087
509.64285714285717;1171.0
