Classe;Número do RIP;UF;Município;Endereço;Bairro;Conceituação;Tipo Imóvel;Situação da Utilização;Proprietário Oficial;Regime de Utilização;CEP DO IMOVEL;VALOR DO M2 DO TERRENO;VALOR DO M2 DE CONSTRUCAO
USO ESPECIAL;7107010185005;SP;SAO PAULO;AV JOSE CELSO PINTO COELHO 246  CEP: 4475470;JARDIM RUBILENE;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475470;308.4078947368421;533.6052631578947
USO ESPECIAL;7107007805006;SP;SAO PAULO;AV CUPECE 1147  CEP: 4365000;JARDIM PRUDENCIA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4365000;908.1468253968254;1139.7380952380952
USO ESPECIAL;7107003735003;SP;SAO PAULO;R CARDOSO DE ALMEIDA 1165 APARTAMENTOS CEP: 5013001;PERDIZES;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5013001;4786.008957133718;2016.0946896992962
USO ESPECIAL;7107005645001;SP;SAO PAULO;R DOS OTONIS 731  CEP: 4025002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4025002;3074.1387283236995;1829.242774566474
USO ESPECIAL;7107004375000;SP;SAO PAULO;R CORINTO 512 APTO 84 - BLOCO B CEP: 5585070;BUTANTA;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5585070;1108.15625;999.1875
USO ESPECIAL;7107008895009;SP;SAO PAULO;R NAPOLEAO DE BARROS 626  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107010065000;SP;SAO PAULO;R JOAQUIM FORZANO 50 LOTES 1 A 14, QUADRA C, SETOR A CEP: 4475610;ELDORADO;NACIONAL INTERIOR;ESCOLA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475610;368.5;599.5
USO ESPECIAL;7107006625004;SP;SAO PAULO;R CORINTO C/ FUNDOS C/ A RUA JERONIMO FRANÇA 512 VAGA 29  DO APTO 83 , BLOCO A - LOCALIZADA NO 2º  SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107007785005;SP;SAO PAULO;R DOUTOR FALCAO FILHO 121  CEP: 1007010;CENTRO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1007010;5548.0;1912.325
USO ESPECIAL;7107004265000;SP;SAO PAULO;R CORINTO 512 APTO 82 - BLOCO A CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107012095003;SP;SAO PAULO;R PROFESSOR FRANCISCO DE CASTRO 55  CEP: 4020050;VILA MARIANA;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4020050;2814.0;1576.0
USO ESPECIAL;7107013095007;SP;SAO PAULO;R THOMAZ CYRO POZZI 143  CEP: 2263030;VILA NOVA CAROLINA;NACIONAL INTERIOR;TERRENO;EM USO;Outros;Em regularização - Outros;2263030;362.1212121212121;973.1515151515151
USO ESPECIAL;7107009865006;SP;SAO PAULO;R PROFESSOR APRIGIO GONZAGA 78 14º AO 15º ANDAR CEP: 4303000;SAO JUDAS;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;4303000;1611.7272727272727;1980.5524475524476
USO ESPECIAL;7107018275003;SP;SAO PAULO;AL JAU 389 CJ 52 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107009055004;SP;SAO PAULO;R PEDRO DE TOLEDO 831  CEP: 4039032;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039032;2994.766666666667;1438.8666666666666
USO ESPECIAL;7107004415002;SP;SAO PAULO;R CORINTO 512 APTO 101 - BLOCO B CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107004725001;SP;SAO PAULO;AV PACAEMBU 715 ESQUINA DA AV. GENERAL OLIMPIO DA SILVEIRA CEP: 1234001;PACAEMBU;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1234001;3288.8518518518517;1934.432098765432
USO ESPECIAL;7107014685002;SP;SAO PAULO;R JOSE DA SILVA RIBEIRO 120 APARTAMENTO Nº 163 - ED. VÔO - TORRE B CEP: 5726130;VILA ANDRADE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5726130;677.1437086092715;1465.546357615894
USO ESPECIAL;7107016205008;SP;SAO PAULO;AV OTACILIO TOMANIK 686 CONDOMÍNIO NOVITÁ ACQUA - EDIFÍCIO NAPOLES - APARTAMENTO 04 CEP: 5363000;VILA POLOPOLI;MARINHA;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5363000;1056.7374658158615;1517.6016408386508
USO ESPECIAL;7107014565007;SP;SAO PAULO;R JOSE DA SILVA RIBEIRO 120 APARTAMENTO Nº 194 - ED. CANTO - TORRE A CEP: 5726130;VILA ANDRADE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5726130;677.1437086092715;1465.546357615894
USO ESPECIAL;7107005965006;SP;SAO PAULO;R TRES DE MAIO 100  CEP: 4044020;VILA CLEMENTINO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4044020;3027.4423076923076;1865.0790598290598
USO ESPECIAL;7107004065001;SP;SAO PAULO;R CARAGUATAI 175 SP 02-0163 CIDADE MÃE DO CÉU CEP: 3304010;CIDADE MAE DO CEU;NACIONAL INTERIOR;CONJUNTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;3304010;2119.0666666666666;1458.0
USO ESPECIAL;7107014605009;SP;SAO PAULO;R JOSE DA SILVA RIBEIRO 120 APARTAMENTO Nº 143 - ED. VÔO - TORRE B CEP: 5726130;VILA ANDRADE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5726130;677.1437086092715;1465.546357615894
USO ESPECIAL;7107018415000;SP;SAO PAULO;AL JAU 389 CJ 91 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107018335006;SP;SAO PAULO;AL JAU 389 CJ 71 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107008875008;SP;SAO PAULO;R NAPOLEAO DE BARROS 622  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107006225006;SP;SAO PAULO;R BARONESA DE ITU 639  CEP: 1231001;HIGIENÓPOLIS;NACIONAL INTERIOR;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;1231001;5447.892583120205;2104.529411764706
USO ESPECIAL;7107005665002;SP;SAO PAULO;R BOTUCATU 812  CEP: 4023062;VILA CLEMENTINO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4023062;3093.216;2015.6
USO ESPECIAL;7107006905007;SP;SAO PAULO;R CORINTO 512 VAGA Nº 51 DO APTO 94 BLOCOB  - LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107016265000;SP;SAO PAULO;AV OTACILIO TOMANIK 686 CONDOMÍNIO NOVITÁ ACQUA - EDIFÍCIO FIRENZE - APARTAMENTO 21 CEP: 5363000;VILA POLOPOLI;MARINHA;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5363000;1056.7374658158615;1517.6016408386508
USO ESPECIAL;7107015425004;SP;SAO PAULO;R RODOVALHO JUNIOR 09  CEP: 3605000;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;SEM REGISTRO;União (Adm. Pub. Fed. direta);Vago para uso;3605000;577.2007434944238;1203.5650557620818
USO ESPECIAL;7107010765001;SP;SAO PAULO;R OTAVIO TARQUINIO DE SOUZA 709  CEP: 4613001;CAMPO BELO;NÃO INFORMADO;RESIDÊNCIA;EM USO;Outros;Uso em Serviço Público ;4613001;2303.049689440994;1861.4285714285713
USO ESPECIAL;7107018715003;SP;SAO PAULO;R BOTUCATU 1025 1057 CEP: 4023062;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Outros;Cessão para Prefeituras, Estados e outras Entidades sem Fins Lucrativos;4023062;3093.216;2015.6
USO ESPECIAL;7107005395005;SP;SAO PAULO;R CORINTO 512 APTO 111 - BLOCO B CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107004405007;SP;SAO PAULO;R CORINTO 512 APTO 94 - BLOCO B CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107016455004;SP;SAO PAULO;EST DA BARRAGEM S/N IMÓVEL V - O TÍTULO Nº 7 (862  158) CEP: 4895020;COLONIA ZONA SUL;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Disponível para Alienação;4895020;43.289855072463766;167.44927536231884
USO ESPECIAL;7107005095001;SP;SAO PAULO;R DOS INGLESES 118  CEP: 1329000;MORRO DOS INGLESES;NACIONAL INTERIOR;MUSEU;SEM REGISTRO;União (Adm. Pub. Fed. direta);Vago para uso;1329000;4746.741592920354;2091.1539823008848
USO ESPECIAL;7107004535008;SP;SAO PAULO;R DOUTOR ZUQUIM 675  CEP: 2035022;SANTANA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;2035022;1580.446540880503;1809.1509433962265
USO ESPECIAL;7107017725005;SP;SAO PAULO;R BOTUCATU 598  CEP: 4023062;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4023062;3093.216;2015.6
USO ESPECIAL;7107016775009;SP;SAO PAULO;R GIUSEPPE NESSI S/Nº RUA 3 E 6 CEP: 4475600;GUACURI;NACIONAL INTERIOR;TERRENO;SEM REGISTRO;União (Adm. Pub. Fed. direta);Vago para uso;4475600;120.88888888888889;0.0
USO ESPECIAL;7107005325007;SP;SAO PAULO;R FRANCISCA MIQUELINA 123 ENTRADA PELA AV. BRIGADEIRO LUIS ANTONIO, 336 CEP: 1316000;BELA VISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Entrega - Administração Federal Direta;1316000;2358.1455805892547;1891.2235701906413
USO ESPECIAL;7107005345008;SP;SAO PAULO;R LOPES DE OLIVEIRA 440 444 (ANTIGO 76B) CEP: 1152010;BARRA FUNDA;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Irregular - Outros;1152010;1760.9012345679012;1776.2448559670781
USO ESPECIAL;7107017325007;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 15 ED. ARAUCÁRIA - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;CIDADE SAO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107014545006;SP;SAO PAULO;R JOSE DA SILVA RIBEIRO 120 APARTAMENTO Nº 193 - ED. CANTO - TORRE A CEP: 5726130;VILA ANDRADE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5726130;677.1437086092715;1465.546357615894
USO ESPECIAL;7107005265004;SP;SAO PAULO;R CAPITÃO ANTONIO ROSA 64 CASA CEP: 1443010;JARDIM PAULISTANO;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1443010;3785.7934782608695;1871.6521739130435
USO ESPECIAL;7107006325000;SP;SAO PAULO;R VERGUEIRO 3073 EDIFICIO OXFORD CENTER CEP: 4101300;VILA MARIANA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4101300;2601.2583056478406;2001.1088039867109
USO ESPECIAL;7107010785002;SP;SAO PAULO;AV NAZARE 28  CEP: 4262000;IPIRANGA;NACIONAL INTERIOR;HOSPITAL;EM USO;União (Adm. Pub. Fed. direta);Uso em Serviço Público ;4262000;1701.9615384615386;1407.1153846153845
USO ESPECIAL;7107015205004;SP;SAO PAULO;R JOAO SIMOES DE SOUZA 391 ECO 151 CEP: 5734140;PARQUE REBOUCAS;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5734140;629.7371273712737;1263.6368563685637
USO ESPECIAL;7107017125008;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 11 ED. JEQUITIBÁ - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;CIDADE SAO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107014425000;SP;SAO PAULO;R JOSE DA SILVA RIBEIRO 120 APARTAMENTO 144 CEP: 5726130;VILA ANDRADE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5726130;677.1437086092715;1465.546357615894
USO ESPECIAL;7107004565004;SP;SAO PAULO;R VISCONDE DE INHAÚMA 308 APTO 22 CEP: 4145030;SAÚDE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4145030;1574.3851417399806;1920.3616813294232
USO ESPECIAL;7107005625000;SP;SAO PAULO;R NAPOLEAO DE BARROS 809  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107003605002;SP;SAO PAULO;R BOTUCATU 394  CEP: 4023061;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4023061;2941.3564356435645;1679.5544554455446
USO ESPECIAL;7107004645008;SP;SAO PAULO;AV PRESIDENTE WILSON 5325  CEP: 4220001;VILA INDEPENDENCIA;NACIONAL INTERIOR;ARMAZÉM;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4220001;444.39285714285717;983.5714285714286
USO ESPECIAL;7107011235006;SP;SAO PAULO;R BORGES LAGOA 380  CEP: 4038000;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4038000;3211.623718887262;1896.8857979502195
USO ESPECIAL;7107015545000;SP;SAO PAULO;R VICENTE DE SABOIA 144 CONDOMÍNIO NOVITÁ FIORE - EDIFÍCIO  MILÃO - APARTAMENTO 11 CEP: 5358130;VILA NOVA ALBA;MARINHA;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5358130;746.0;1374.5193370165746
USO ESPECIAL;7107014925003;SP;SAO PAULO;R LOEFGREN 1726  CEP: 4040002;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4040002;3027.7974683544303;1842.1898734177216
USO ESPECIAL;7107017185000;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 21 ED. JEQUITIBÁ - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;CIDADE SAO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107017075000;SP;SAO PAULO;R ALFREDO PUJOL 545 CONJUNTO 53 E 54 CEP: 2017010;SANTANA;NACIONAL INTERIOR;SALA;EM USO;Outros;Locação de Terceiros;2017010;1900.7712418300653;1897.8725490196077
USO ESPECIAL;7107011005000;SP;SAO PAULO;AV PRESIDENTE WILSON S/N ALTURA DO Nº6.550 - DIVISA COM A PETROBRAS S/A CEP: 4220000;VILA INDEPENDENCIA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Disponível para Alienação;4220000;435.6363636363636;928.7878787878788
USO ESPECIAL;7107006285009;SP;SAO PAULO;R NILTON COELHO DE ANDRADE 641  CEP: 2167010;JARDIM ANDARAI;NACIONAL INTERIOR;OUTROS;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;2167010;255.25;733.5833333333334
USO ESPECIAL;7107015695001;SP;SAO PAULO;R VICENTE DE SABOIA 144 CONDOMÍNIO NOVITÁ FIORE - EDIFÍCIO  VENEZA - APARTAMENTO 24 CEP: 5358130;VILA NOVA ALBA;MARINHA;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5358130;746.0;1374.5193370165746
USO ESPECIAL;7107018035002;SP;SAO PAULO;R ANTONIO MACUCO ALVES 110 CASA 10 CEP: 5382050;JARDIM SARAH;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Uso em Serviço Público ;5382050;701.155737704918;1081.2622950819673
USO ESPECIAL;7107016555009;SP;SAO PAULO;R BELA CINTRA 986 9º ANDAR - EDIFÍCIO RACHID SALIBA CEP: 1415002;CONSOLACAO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1415002;7176.174450549451;2173.4917582417584
USO ESPECIAL;7107016025000;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 131 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.4761904761904;1585.033434650456
USO ESPECIAL;7107005895008;SP;SAO PAULO;AV BRIGADEIRO LUIS ANTONIO 1249  CEP: 1317000;BELA VISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Cessão para Prefeituras, Estados e outras Entidades sem Fins Lucrativos;1317000;3885.6523031203565;1907.404160475483
USO ESPECIAL;7107005985007;SP;SAO PAULO;R NAPOLEAO DE BARROS 889 APARTAMENTO 02 CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;APARTAMENTO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107004075007;SP;SAO PAULO;R ENGENHEIRO GUIMARAES VALADAO 46 SP 02-0160 CEP: 5671010;CIDADE JARDIM;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Disponível para Alienação;5671010;2185.6521739130435;2049.4347826086955
USO ESPECIAL;7107007725002;SP;SAO PAULO;AV BRIGADEIRO LUIS ANTONIO 2020  CEP: 1318002;BELA VISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1318002;4696.272567922874;1891.5994741454865
USO ESPECIAL;7107016105003;SP;SAO PAULO;AV OTACILIO TOMANIK 686 CONDOMÍNIO NOVITÁ ACQUA - EDIFÍCIO FIRENZE - APARTAMENTO 11 CEP: 5363000;VILA POLOPOLI;MARINHA;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5363000;1056.7374658158615;1517.6016408386508
USO ESPECIAL;7107007765004;SP;SAO PAULO;R MADRE DE DEUS 427  CEP: 3119000;MOOCA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;3119000;1280.411575562701;1346.7041800643087
USO ESPECIAL;7107004345004;SP;SAO PAULO;R PRATES 390  CEP: 1121000;BOM RETIRO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1121000;2640.4596912521442;1479.7684391080618
USO ESPECIAL;7107004355000;SP;SAO PAULO;R CORINTO 512 APTO 74 - BLOCO B CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107015365001;SP;SAO PAULO;R JOAO SIMOES DE SOUZA 391 E215 CEP: 5734140;PARQUE REBOUCAS;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5734140;629.7371273712737;1263.6368563685637
USO ESPECIAL;7107016895004;SP;SAO PAULO;R ENGENHO DA SERRA 72  CEP: 2931050;VILA PEREIRA CERCA;NACIONAL INTERIOR;CASA;EM USO;Outros;Locação de Terceiros;2931050;680.0;995.8076923076923
USO ESPECIAL;7107015185003;SP;SAO PAULO;R JOAO SIMOES DE SOUZA 391 E071 CEP: 5734140;PARQUE REBOUCAS;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5734140;629.7371273712737;1263.6368563685637
USO ESPECIAL;7107006605003;SP;SAO PAULO;R CORINTO C/ FUNDOS C/ A RUA JERONIMO FRANÇA 512 VAGA 05  DO APTO 83, BLOCO A - LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107010465008;SP;SAO PAULO;R AUGUSTA 1562  CEP: 1304001;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1304001;5160.639431616341;1856.632326820604
USO ESPECIAL;7107007325004;SP;SAO PAULO;R CORINTO 512 VAGA Nº 74  DO APTO 133 BLOCO A -  LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107004955007;SP;SAO PAULO;R SANTO AMARO 378 E NÚMERO 380 - BOX Nº 03 -  2º SUBSOLO DO EDIFÍCIO IRAQUE CEP: 1315000;BELA VISTA;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Cessão - Administração Federal Indireta;1315000;2357.5917331399564;1889.1138506163886
USO ESPECIAL;7107009945000;SP;SAO PAULO;AV JOSE CELSO PINTO COELHO 254  CEP: 4475470;JARDIM RUBILENE;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475470;308.4078947368421;533.6052631578947
USO ESPECIAL;7107015715002;SP;SAO PAULO;R VICENTE DE SABOIA 144 CONDOMÍNIO NOVITÁ FIORE - EDIFÍCIO  VENEZA - APARTAMENTO 26 CEP: 5358130;VILA NOVA ALBA;MARINHA;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5358130;746.0;1374.5193370165746
USO ESPECIAL;7107004945001;SP;SAO PAULO;R SANTO AMARO 378 E Nº 380 - BOX Nº 6 - 2º SUBSOLO DO ED. IRAQUE CEP: 1315000;BELA VISTA;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Cessão - Administração Federal Indireta;1315000;2357.5917331399564;1889.1138506163886
USO ESPECIAL;7107006865005;SP;SAO PAULO;R CORINTO 512 VAGA Nº 47  DO APTO 84,  BLOCO B -  LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107015635009;SP;SAO PAULO;R VICENTE DE SABOIA 144 CONDOMÍNIO NOVITÁ FIORE - EDIFÍCIO  VERONA - APARTAMENTO 15 CEP: 5358130;VILA NOVA ALBA;MARINHA;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5358130;746.0;1374.5193370165746
USO ESPECIAL;7107018635000;SP;SAO PAULO;AL JAU 389 CJ 142 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107004185007;SP;SAO PAULO;AV FRANCISCO MATARAZZO 101  CEP: 5001000;PERDIZES;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5001000;3325.5406218655967;1991.6750250752257
USO ESPECIAL;7107007405008;SP;SAO PAULO;AV DOM PEDRO I 100 TERRENO DO ESTACIONAMENTO, HELIPONTO E RESIDÊNCIA DE SO/ SGT CEP: 1552000;VILA MONUMENTO;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Uso em Serviço Público ;1552000;1337.121794871795;1866.1378205128206
USO ESPECIAL;7107015125000;SP;SAO PAULO;R JOAO SIMOES DE SOUZA 391 B144 CEP: 5734140;PARQUE REBOUCAS;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5734140;629.7371273712737;1263.6368563685637
