classe;numero_do_rip;uf;municipio;endereco;bairro;conceituacao;tipo_imovel;situacao_da_utilizacao;proprietario_oficial;regime_de_utilizacao;cep_do_imovel;valor_do_m2_do_terreno;valor_do_m2_de_construcao;normal_value_terreno;normal_value_construcao
USO ESPECIAL;7107009815009;SP;SAO PAULO;R SENA MADUREIRA 1500  CEP: 4021001;VILA CLEMENTINO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4021001;3090.329268292683;1823.8048780487804;0.4003648380579903;0.5704656294578008
USO ESPECIAL;7107009845005;SP;SAO PAULO;R GUINLE 6  CEP: 1548040;VILA MONUMENTO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Guarda provisória;1548040;1550.5375;1768.925;0.378143066456163;0.23032660029584687
USO ESPECIAL;7107006925008;SP;SAO PAULO;R CORINTO 512 VAGA Nº 53 DO APTO 101 BLOCO B -  LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107004365005;SP;SAO PAULO;AL ITU 145  CEP: 1421001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1421001;7123.280821917808;2191.2545662100456;0.9700291252826819;0.49473259006412956
USO ESPECIAL;7107005145009;SP;SAO PAULO;R TREZE DE MAIO 1558 EDIFÍCIO ITAIPE (NºS 1558 A 1564) CEP: 1327002;BELA VISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1327002;4516.813710879284;1921.6795827123694;0.10272735189398163;0.32205397933421775
USO ESPECIAL;7107011475007;SP;SAO PAULO;R BOTUCATU 703  CEP: 4023062;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4023062;3093.216;2015.6;0.4030072188043478;0.8331937360724027
USO ESPECIAL;7107016365005;SP;SAO PAULO;R JOAQUIM TAVORA 168  CEP: 4015010;VILA MARIANA;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4015010;2289.5522388059703;1628.6119402985073;0.3901188002239712;0.3080238314337521
USO ESPECIAL;7107005995002;SP;SAO PAULO;R LOEFGREN 1974  CEP: 4040003;VILA CLEMENTINO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4040003;2903.035714285714;1407.357142857143;0.2289249776198017;0.0
USO ESPECIAL;7107004465000;SP;SAO PAULO;AV FRANCISCO MATARAZZO 85/95  CEP: 5001000;AGUA BRANCA;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5001000;3325.540621865597;1991.6750250752254;1.0;0.7859731064169722
USO ESPECIAL;7107012075002;SP;SAO PAULO;R PEDRO DE TOLEDO 947  CEP: 4039032;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4039032;2994.766666666667;1438.8666666666666;0.3128912505512636;0.04316292013364857
USO ESPECIAL;7107004055006;SP;SAO PAULO;R ALFREDO PUJOL 681 SP 02-0116 CEP: 2017011;SANTANA;NACIONAL INTERIOR;QUARTEL;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;2017011;1657.888888888889;1436.6984126984128;0.7793525632652093;0.0
USO ESPECIAL;7107003715002;SP;SAO PAULO;R NAPOLEAO DE BARROS 893 APARTAMENTO 01 CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;APARTAMENTO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134507;0.38303571981675527;0.5565699188920482
USO ESPECIAL;7107007285002;SP;SAO PAULO;R CORINTO 512 VAGA Nº 62 DO APTO 133 BLOCO A  -  LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107007205009;SP;SAO PAULO;R CORINTO 512 VAGA Nº 54  DO APTO 104 BLOCO B - LOCALIZADA NO  2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107007065002;SP;SAO PAULO;R CORINTO 512 VAGA Nº 36 DO APTO 132 BLOCO A  - LOCALIZADA NO  2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107004005009;SP;SAO PAULO;R ALFREDO PUJOL 681 SP 02-0129 CEP: 2017011;SANTANA;NACIONAL INTERIOR;QUARTEL;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;2017011;1657.888888888889;1436.6984126984128;0.7793525632652093;0.0
USO ESPECIAL;7107004295007;SP;SAO PAULO;R CORINTO 512 APTO 112 - BLOCO A CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107005415006;SP;SAO PAULO;R CORINTO 512 APTO 114 - BLOCO B CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107018735004;SP;SAO PAULO;R DOUTOR DIOGO DE FARIA 779 799 CEP: 4037002;VILA CLEMENTINO;NÃO INFORMADO;TERRENO;EM USO;Outros;Uso em Serviço Público ;4037002;2895.3956834532373;1926.9244604316546;0.22193164660738168;0.7117226768671273
USO ESPECIAL;7107011915007;SP;SAO PAULO;R MIRASSOL 315  CEP: 4044010;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4044010;2875.1258278145697;1959.6258278145694;0.20337755786567246;0.7565182287498644
USO ESPECIAL;7107005655007;SP;SAO PAULO;R BOTUCATU 822  CEP: 4023062;VILA CLEMENTINO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4023062;3093.216;2015.6;0.4030072188043478;0.8331937360724027
USO ESPECIAL;7107004325003;SP;SAO PAULO;R CORINTO 512 APTO 133 - BLOCO A CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107006085000;SP;SAO PAULO;R PEDRO DE TOLEDO 715  CEP: 4039032;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039032;2994.766666666667;1438.8666666666666;0.3128912505512636;0.04316292013364857
USO ESPECIAL;7107004095008;SP;SAO PAULO;AL FERNÃO CARDIN 191 APARTAMENTO CEP: 1403020;JARDIM PAULISTANO;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1403020;7239.753968253968;2168.0406746031745;1.0;0.4587983511568602
USO ESPECIAL;7107015815007;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 041 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.476190476191;1585.033434650456;0.0;0.0
USO ESPECIAL;7107005865001;SP;SAO PAULO;R PEDRO DE TOLEDO 669  CEP: 4039032;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039032;2994.766666666667;1438.8666666666666;0.3128912505512636;0.04316292013364857
USO ESPECIAL;7107015755004;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 GAR 2ª SUBSOLO CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.476190476191;1585.033434650456;0.0;0.0
USO ESPECIAL;7107003615008;SP;SAO PAULO;R LOEFGREN 1984  CEP: 4040003;VILA CLEMENTINO;NÃO INFORMADO;GALPÃO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4040003;2903.035714285714;1407.357142857143;0.2289249776198017;0.0
USO ESPECIAL;7107005065005;SP;SAO PAULO;R PAMPLONA 936 E NÚMERO 944 (ANTIGOS NÚMEROS 92 E 90) CEP: 1405000;JARDIM PAULISTANO;NACIONAL INTERIOR;RESIDÊNCIA;SEM REGISTRO;União (Adm. Pub. Fed. direta);Vago para uso;1405000;4670.376137512639;2044.7209302325587;0.33884759286617455;0.2679039836271419
USO ESPECIAL;7107008915000;SP;SAO PAULO;R NAPOLEAO DE BARROS 628  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134507;0.38303571981675527;0.5565699188920482
USO ESPECIAL;7107018495003;SP;SAO PAULO;AL JAU 389 CJ 111 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
USO ESPECIAL;7107004335009;SP;SAO PAULO;R CORINTO 512 APTO 71 - BLOCO B CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107004285001;SP;SAO PAULO;R CORINTO 512 APTO 92 - BLOCO A CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107006745000;SP;SAO PAULO;R CORINTO 512 VAGA Nº31 DO APTO 92, BLOCO A  -  LOCALIZADA 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107010705009;SP;SAO PAULO;R CORONEL XAVIER DE TOLEDO 210 AP 112 CEP: 1048000;REPUBLICA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Cessão para Prefeituras, Estados e outras Entidades sem Fins Lucrativos;1048000;4851.078156312626;2072.226452905812;0.6243975967832956;0.7412881771046508
USO ESPECIAL;7107018595008;SP;SAO PAULO;AL JAU 389 CJ 132 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
USO ESPECIAL;7107012275001;SP;SAO PAULO;AV TORRES DE OLIVEIRA 936  CEP: 5347020;JAGUARE;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Disponível para Alienação;5347020;941.1176470588236;1036.5882352941176;0.9333734943382564;0.0
USO ESPECIAL;7107016715006;SP;SAO PAULO;AV SANTA MARINA 208  CEP: 5036000;AGUA BRANCA;NÃO INFORMADO;ARMAZÉM;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5036000;1369.111111111111;1260.4444444444443;0.0;0.0
USO ESPECIAL;7107005575003;SP;SAO PAULO;R BOTUCATU 802  CEP: 4023062;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4023062;3093.216;2015.6;0.4030072188043478;0.8331937360724027
USO ESPECIAL;7107012195008;SP;SAO PAULO;R CORONEL LISBOA 958  CEP: 4020041;VILA MARIANA;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4020041;2760.114285714286;1521.9714285714285;0.7313848799743062;0.10992097497422562
USO ESPECIAL;7107004025000;SP;SAO PAULO;R DO BOTICARIO 77 SP 02-0130 CEP: 1040010;REPUBLICA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1040010;4073.833333333334;1530.083333333333;0.32378525175859857;0.0
USO ESPECIAL;7107005975001;SP;SAO PAULO;R PEDRO DE TOLEDO 663  CEP: 4039032;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039032;2994.766666666667;1438.8666666666666;0.3128912505512636;0.04316292013364857
USO ESPECIAL;7107015965009;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 101 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.476190476191;1585.033434650456;0.0;0.0
USO ESPECIAL;7107006785001;SP;SAO PAULO;R CORINTO 512 VAGA Nº35 DO APTO 122, BLOCO A  - LOCALIZADA NO  2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107004315008;SP;SAO PAULO;R CORINTO 512 APTO 132 - BLOCO A CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107008165000;SP;SAO PAULO;R GUAIANAZES 1385  CEP: 1204001;SANTA CECÍLIA;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Cessão;1204001;2339.537671232877;1760.736301369863;0.0;0.0
USO ESPECIAL;7107004275006;SP;SAO PAULO;R C ORINTO 512 APTO 83 - BLOCO A CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107004915005;SP;SAO PAULO;R AURORA 955  CEP: 1209001;SANTA EFIGÊNIA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Cessão - Outros;1209001;3498.7188679245282;1759.8358490566036;1.0;0.8562863523016154
USO ESPECIAL;7107006015001;SP;SAO PAULO;R NAPOLEAO DE BARROS 876 APARTAMENTO 61 CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;APARTAMENTO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134507;0.38303571981675527;0.5565699188920482
USO ESPECIAL;7107003945008;SP;SAO PAULO;R HONDURAS 107 SP 02-0134 CEP: 1428000;JARDIM PAULISTANO;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1428000;3389.1219512195116;2164.8170731707323;0.009155213924156115;0.4538083362995105
USO ESPECIAL;7107015905006;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 071 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.476190476191;1585.033434650456;0.0;0.0
USO ESPECIAL;7107007885000;SP;SAO PAULO;R SANTA CRUZ 1950  CEP: 4122002;VILA MARIANA;NACIONAL INTERIOR;GALPÃO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4122002;1751.6285714285714;1462.8;0.0;0.0
USO ESPECIAL;7107018195000;SP;SAO PAULO;AL JAU 389 CJ 32 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
USO ESPECIAL;7107005235008;SP;SAO PAULO;R FORMOSA 367 EDIFÍCIO CBI - CONJUNTO 2150/2160 - 21º ANDAR CEP: 1049000;CENTRO;NACIONAL INTERIOR;SALA;EM USO;União (Adm. Pub. Fed. direta);Cessão - Administração Federal Indireta;1049000;4200.727272727273;2488.054545454545;0.12978798601854297;0.9283878122489133
USO ESPECIAL;7107011615003;SP;SAO PAULO;R DOS OTONIS 700  CEP: 4025002;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4025002;3074.1387283236995;1829.242774566474;0.3855447662866031;0.5779146627883938
USO ESPECIAL;7107004985003;SP;SAO PAULO;AV NOVE DE JULHO 40 6º  ANDAR CONJUNTO 6-G CEP: 1312000;BELA VISTA;NACIONAL INTERIOR;SALA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;1312000;2952.4572089437156;1890.24132613724;0.031265736814496764;0.26825596177621697
USO ESPECIAL;7107004735007;SP;SAO PAULO;R TABAPUA 41 CJ. 41, 42, 43, 44, 45, 46, 47, 48 E BX 4º ANDAR CEP: 4533010;ITAIM BIBI;NACIONAL INTERIOR;SALA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4533010;4694.982035928144;2249.574850299401;0.0;1.0
USO ESPECIAL;7107003835008;SP;SAO PAULO;AV GENERAL VALDOMIRO DE LIMA 824 LOTE 640 CEP: 4344070;JABAQUARA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4344070;1017.125;1302.8638888888886;0.0;0.0
USO ESPECIAL;7107003955003;SP;SAO PAULO;R ALFREDO PUJOL 77 SP 02-0120 CEP: 2017010;SANTANA;NACIONAL INTERIOR;QUARTEL;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;2017010;1900.7712418300653;1897.872549019608;1.0;0.6126104727997069
USO ESPECIAL;7107003935002;SP;SAO PAULO;R FORTUNATO FERRAZ S/N SP 02-0137 CEP: 5093000;VILA ANASTACIO;NACIONAL INTERIOR;QUARTEL;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5093000;910.427299703264;1349.0207715133529;1.0;1.0
USO ESPECIAL;7107018155008;SP;SAO PAULO;AL JAU 389 CJ 22 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
USO ESPECIAL;7107007945002;SP;SAO PAULO;R DO PARQUE 134  CEP: 4279080;VILA DOM PEDRO I;NACIONAL INTERIOR;CASA;SEM REGISTRO;União (Adm. Pub. Fed. direta);Vago para uso;4279080;921.4719764011801;1554.5840707964599;0.0;0.0
USO ESPECIAL;7107016855002;SP;SAO PAULO;R PEREIRA DO LAGO 432  CEP: 5590000;VILA GOMES;NACIONAL INTERIOR;CASA;EM USO;Outros;Locação de Terceiros;5590000;1207.6379310344828;1101.7586206896553;1.0;1.0
USO ESPECIAL;7107005525006;SP;SAO PAULO;R NAPOLEAO DE BARROS 688  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134507;0.38303571981675527;0.5565699188920482
USO ESPECIAL;7107004485000;SP;SAO PAULO;R DOUTOR JOAO PINHEIRO 637  CEP: 1429001;JARDIM PAULISTANO;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1429001;3353.542857142857;2083.8;0.0;0.32839692695084716
USO ESPECIAL;7107016695005;SP;SAO PAULO;AV SANTA MARINA 208  CEP: 5036000;AGUA BRANCA;NÃO INFORMADO;ARMAZÉM;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5036000;1369.111111111111;1260.4444444444443;0.0;0.0
USO ESPECIAL;7107018375008;SP;SAO PAULO;AL JAU 389 CJ 81 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
USO ESPECIAL;7107005745006;SP;SAO PAULO;R NAPOLEAO DE BARROS 815  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134507;0.38303571981675527;0.5565699188920482
USO ESPECIAL;7107012155006;SP;SAO PAULO;R PROFESSOR FRANCISCO DE CASTRO 36  CEP: 4020050;VILA MARIANA;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4020050;2814.0;1576.0;0.7704644585116193;0.21028821962717625
USO ESPECIAL;7107005035009;SP;SAO PAULO;R PERNAMBUCO 36/42  CEP: 1240020;HIGIENÓPOLIS;NACIONAL INTERIOR;RESIDÊNCIA;SEM REGISTRO;União (Adm. Pub. Fed. direta);Vago para uso;1240020;7091.095238095239;2268.2886904761904;1.0;1.0
USO ESPECIAL;7107010305000;SP;SAO PAULO;R VIGÁRIO JOÃO ÁLVARES 11-A  CEP: 1248010;VILA MONUMENTO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1248010;1901.5;2188.25;1.0;1.0
USO ESPECIAL;7107006055003;SP;SAO PAULO;R NAPOLEAO DE BARROS 859  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134507;0.38303571981675527;0.5565699188920482
USO ESPECIAL;7107005905003;SP;SAO PAULO;R ENGENHEIRO TEIXEIRA SOARES 401  CEP: 5505030;BUTANTA;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Disponível para Alienação;5505030;1215.8260869565215;1949.1014492753625;1.0;1.0
USO ESPECIAL;7107017765007;SP;SAO PAULO;R PEDRO DE TOLEDO 849 ESQUINA DA RUA DOS OTONIS E RUA VARPA ATÉ Nº 23 CEP: 4039001;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039001;2984.7350993377477;1854.0993377483444;0.3037088175948031;0.6119641094858962
USO ESPECIAL;7107011595002;SP;SAO PAULO;R DOS OTONIS 683  CEP: 4025002;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4025002;3074.1387283236995;1829.242774566474;0.3855447662866031;0.5779146627883938
USO ESPECIAL;7107013465009;SP;SAO PAULO;R BERTA 111  CEP: 4120040;VILA MARIANA;NACIONAL INTERIOR;MUSEU;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4120040;3130.5;1681.916666666667;1.0;0.40704641098917693
USO ESPECIAL;7107006035002;SP;SAO PAULO;R NAPOLEAO DE BARROS 876 APARTAMENTO 55 CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;APARTAMENTO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134507;0.38303571981675527;0.5565699188920482
USO ESPECIAL;7107018455001;SP;SAO PAULO;AL JAU 389 CJ 101 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
USO ESPECIAL;7107005335002;SP;SAO PAULO;SRV BARRA FUNDA 367 371 E 373 - (ANTIGOS 67 E 67A) CEP: 1152000;BARRA FUNDA;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Irregular - Cessão;1152000;1821.658402203857;1528.8595041322315;1.0;0.3825033905734502
USO ESPECIAL;7107006145002;SP;SAO PAULO;R DOUTOR SHAI AGNON 47/55  CEP: 4752050;SANTO AMARO;NACIONAL INTERIOR;TERRENO;SEM REGISTRO;Outros;Vago para uso;4752050;1199.9473684210527;992.6315789473683;0.0;0.0
USO ESPECIAL;7107011515009;SP;SAO PAULO;R CORONEL LISBOA 966  CEP: 4020041;VILA MARIANA;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4020041;2760.114285714286;1521.9714285714285;0.7313848799743062;0.10992097497422562
USO ESPECIAL;7107007025000;SP;SAO PAULO;R CORINTO 512 VAGA Nº 32  DO APTO 112 BLOCO A -  LOCALIZADO NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107006075004;SP;SAO PAULO;AV ANGELICA 626  CEP: 1228000;SANTA CECÍLIA;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Guarda provisória;1228000;5324.49025974026;2047.86525974026;1.0;1.0
USO ESPECIAL;7107003625003;SP;SAO PAULO;R VARPA 46  CEP: 4039050;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039050;2948.333333333333;1479.666666666667;0.27038832390996315;0.09905228082657683
USO ESPECIAL;7107018535005;SP;SAO PAULO;AL JAU 389 CJ 121 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
